"Time","System Outside Air Temperature"
2021-08-11 20:29:00,76.1
2021-08-11 20:30:00,76.1
2021-08-11 20:31:00,76.1
2021-08-11 20:32:00,76.1
2021-08-11 20:33:00,76.0
2021-08-11 20:34:00,76.0
2021-08-11 20:35:00,76.0
2021-08-11 20:36:00,76.0
2021-08-11 20:37:00,76.0
2021-08-11 20:38:00,76.0
2021-08-11 20:39:00,76.0
2021-08-11 20:40:00,75.9
2021-08-11 20:41:00,75.9
2021-08-11 20:42:00,75.9
2021-08-11 20:43:00,75.9
2021-08-11 20:44:00,75.9
2021-08-11 20:45:00,75.9
2021-08-11 20:46:00,75.9
2021-08-11 20:47:00,75.9
2021-08-11 20:48:00,75.9
2021-08-11 20:49:00,75.8
2021-08-11 20:50:00,75.8
2021-08-11 20:51:00,75.8
2021-08-11 20:52:00,75.8
2021-08-11 20:53:00,75.8
2021-08-11 20:54:00,75.8
2021-08-11 20:55:00,75.8
2021-08-11 20:56:00,75.8
2021-08-11 20:57:00,75.8
2021-08-11 20:58:00,75.8
2021-08-11 20:59:00,75.7
2021-08-11 21:00:00,75.7
2021-08-11 21:01:00,75.7
2021-08-11 21:02:00,75.7
2021-08-11 21:03:00,75.7
2021-08-11 21:04:00,75.7
2021-08-11 21:05:00,75.7
2021-08-11 21:06:00,75.7
2021-08-11 21:07:00,75.6
2021-08-11 21:08:00,75.6
2021-08-11 21:09:00,75.6
2021-08-11 21:10:00,75.6
2021-08-11 21:11:00,75.6
2021-08-11 21:12:00,75.6
2021-08-11 21:13:00,75.5
2021-08-11 21:14:00,75.5
2021-08-11 21:15:00,75.5
2021-08-11 21:16:00,75.5
2021-08-11 21:17:00,75.5
2021-08-11 21:18:00,75.4
2021-08-11 21:19:00,75.4
2021-08-11 21:20:00,75.4
2021-08-11 21:21:00,75.4
2021-08-11 21:22:00,75.4
2021-08-11 21:23:00,75.3
2021-08-11 21:24:00,75.3
2021-08-11 21:25:00,75.3
2021-08-11 21:26:00,75.3
2021-08-11 21:27:00,75.2
2021-08-11 21:28:00,75.2
2021-08-11 21:29:00,75.2
2021-08-11 21:30:00,75.2
2021-08-11 21:31:00,75.1
2021-08-11 21:32:00,75.1
2021-08-11 21:33:00,75.1
2021-08-11 21:34:00,75.1
2021-08-11 21:35:00,75.0
2021-08-11 21:36:00,75.0
2021-08-11 21:37:00,75.0
2021-08-11 21:38:00,75.0
2021-08-11 21:39:00,75.0
2021-08-11 21:40:00,74.9
2021-08-11 21:41:00,74.9
2021-08-11 21:42:00,74.9
2021-08-11 21:43:00,74.9
2021-08-11 21:44:00,74.8
2021-08-11 21:45:00,74.8
2021-08-11 21:46:00,74.8
2021-08-11 21:47:00,74.8
2021-08-11 21:48:00,74.7
2021-08-11 21:49:00,74.7
2021-08-11 21:50:00,74.7
2021-08-11 21:51:00,74.7
2021-08-11 21:52:00,74.7
2021-08-11 21:53:00,74.7
2021-08-11 21:54:00,74.6
2021-08-11 21:55:00,74.6
2021-08-11 21:56:00,74.6
2021-08-11 21:57:00,74.6
2021-08-11 21:58:00,74.5
2021-08-11 21:59:00,74.5
2021-08-11 22:00:00,74.5
2021-08-11 22:01:00,74.5
2021-08-11 22:02:00,74.4
2021-08-11 22:03:00,74.4
2021-08-11 22:04:00,74.4
2021-08-11 22:05:00,74.4
2021-08-11 22:06:00,74.4
2021-08-11 22:07:00,74.3
2021-08-11 22:08:00,74.3
2021-08-11 22:09:00,74.3
2021-08-11 22:10:00,74.3
2021-08-11 22:11:00,74.2
2021-08-11 22:12:00,74.2
2021-08-11 22:13:00,74.2
2021-08-11 22:14:00,74.2
2021-08-11 22:15:00,74.2
2021-08-11 22:16:00,74.1
2021-08-11 22:17:00,74.1
2021-08-11 22:18:00,74.1
2021-08-11 22:19:00,74.0
2021-08-11 22:20:00,74.0
2021-08-11 22:21:00,74.0
2021-08-11 22:22:00,73.9
2021-08-11 22:23:00,73.9
2021-08-11 22:24:00,73.9
2021-08-11 22:25:00,73.9
2021-08-11 22:26:00,73.8
2021-08-11 22:27:00,73.8
2021-08-11 22:28:00,73.8
2021-08-11 22:29:00,73.8
2021-08-11 22:30:00,73.7
2021-08-11 22:31:00,73.7
2021-08-11 22:32:00,73.7
2021-08-11 22:33:00,73.7
2021-08-11 22:34:00,73.6
2021-08-11 22:35:00,73.6
2021-08-11 22:36:00,73.6
2021-08-11 22:37:00,73.6
2021-08-11 22:38:00,73.6
2021-08-11 22:39:00,73.5
2021-08-11 22:40:00,73.5
2021-08-11 22:41:00,73.5
2021-08-11 22:42:00,73.4
2021-08-11 22:43:00,73.4
2021-08-11 22:44:00,73.4
2021-08-11 22:45:00,73.4
2021-08-11 22:46:00,73.3
2021-08-11 22:47:00,73.3
2021-08-11 22:48:00,73.3
2021-08-11 22:49:00,73.2
2021-08-11 22:50:00,73.2
2021-08-11 22:51:00,73.2
2021-08-11 22:52:00,73.1
2021-08-11 22:53:00,73.1
2021-08-11 22:54:00,73.0
2021-08-11 22:55:00,73.0
2021-08-11 22:56:00,73.0
2021-08-11 22:57:00,72.9
2021-08-11 22:58:00,72.9
2021-08-11 22:59:00,72.9
2021-08-11 23:00:00,72.8
2021-08-11 23:01:00,72.8
2021-08-11 23:02:00,72.7
2021-08-11 23:03:00,72.7
2021-08-11 23:04:00,72.7
2021-08-11 23:05:00,72.6
2021-08-11 23:06:00,72.6
2021-08-11 23:07:00,72.6
2021-08-11 23:08:00,72.5
2021-08-11 23:09:00,72.5
2021-08-11 23:10:00,72.4
2021-08-11 23:11:00,72.4
2021-08-11 23:12:00,72.4
2021-08-11 23:13:00,72.3
2021-08-11 23:14:00,72.3
2021-08-11 23:15:00,72.3
2021-08-11 23:16:00,72.2
2021-08-11 23:17:00,72.2
2021-08-11 23:18:00,72.1
2021-08-11 23:19:00,72.1
2021-08-11 23:20:00,72.1
2021-08-11 23:21:00,72.0
2021-08-11 23:22:00,72.0
2021-08-11 23:23:00,71.9
2021-08-11 23:24:00,71.9
2021-08-11 23:25:00,71.9
2021-08-11 23:26:00,71.8
2021-08-11 23:27:00,71.8
2021-08-11 23:28:00,71.7
2021-08-11 23:29:00,71.7
2021-08-11 23:30:00,71.7
2021-08-11 23:31:00,71.6
2021-08-11 23:32:00,71.6
2021-08-11 23:33:00,71.5
2021-08-11 23:34:00,71.5
2021-08-11 23:35:00,71.5
2021-08-11 23:36:00,71.4
2021-08-11 23:37:00,71.4
2021-08-11 23:38:00,71.3
2021-08-11 23:39:00,71.3
2021-08-11 23:40:00,71.3
2021-08-11 23:41:00,71.2
2021-08-11 23:42:00,71.2
2021-08-11 23:43:00,71.2
2021-08-11 23:44:00,71.1
2021-08-11 23:45:00,71.1
2021-08-11 23:46:00,71.0
2021-08-11 23:47:00,71.0
2021-08-11 23:48:00,71.0
2021-08-11 23:49:00,70.9
2021-08-11 23:50:00,70.9
2021-08-11 23:51:00,70.8
2021-08-11 23:52:00,70.8
2021-08-11 23:53:00,70.8
2021-08-11 23:54:00,70.7
2021-08-11 23:55:00,70.7
2021-08-11 23:56:00,70.6
2021-08-11 23:57:00,70.6
2021-08-11 23:58:00,70.6
2021-08-11 23:59:00,70.5
2021-08-12 00:00:00,70.5
2021-08-12 00:01:00,70.5
2021-08-12 00:02:00,70.4
2021-08-12 00:03:00,70.4
2021-08-12 00:04:00,70.4
2021-08-12 00:05:00,70.3
2021-08-12 00:06:00,70.3
2021-08-12 00:07:00,70.2
2021-08-12 00:08:00,70.2
2021-08-12 00:09:00,70.2
2021-08-12 00:10:00,70.1
2021-08-12 00:11:00,70.1
2021-08-12 00:12:00,70.0
2021-08-12 00:13:00,70.0
2021-08-12 00:14:00,70.0
2021-08-12 00:15:00,69.9
2021-08-12 00:16:00,69.9
2021-08-12 00:17:00,69.9
2021-08-12 00:18:00,69.8
2021-08-12 00:19:00,69.8
2021-08-12 00:20:00,69.8
2021-08-12 00:21:00,69.7
2021-08-12 00:22:00,69.7
2021-08-12 00:23:00,69.7
2021-08-12 00:24:00,69.6
2021-08-12 00:25:00,69.6
2021-08-12 00:26:00,69.6
2021-08-12 00:27:00,69.5
2021-08-12 00:28:00,69.5
2021-08-12 00:29:00,69.5
2021-08-12 00:30:00,69.4
2021-08-12 00:31:00,69.4
2021-08-12 00:32:00,69.4
2021-08-12 00:33:00,69.4
2021-08-12 00:34:00,69.3
2021-08-12 00:35:00,69.3
2021-08-12 00:36:00,69.3
2021-08-12 00:37:00,69.2
2021-08-12 00:38:00,69.2
2021-08-12 00:39:00,69.2
2021-08-12 00:40:00,69.1
2021-08-12 00:41:00,69.1
2021-08-12 00:42:00,69.0
2021-08-12 00:43:00,69.0
2021-08-12 00:44:00,69.0
2021-08-12 00:45:00,69.0
2021-08-12 00:46:00,68.9
2021-08-12 00:47:00,68.9
2021-08-12 00:48:00,68.9
2021-08-12 00:49:00,68.8
2021-08-12 00:50:00,68.8
2021-08-12 00:51:00,68.7
2021-08-12 00:52:00,68.7
2021-08-12 00:53:00,68.7
2021-08-12 00:54:00,68.6
2021-08-12 00:55:00,68.6
2021-08-12 00:56:00,68.6
2021-08-12 00:57:00,68.5
2021-08-12 00:58:00,68.5
2021-08-12 00:59:00,68.5
2021-08-12 01:00:00,68.4
2021-08-12 01:01:00,68.4
2021-08-12 01:02:00,68.4
2021-08-12 01:03:00,68.3
2021-08-12 01:04:00,68.3
2021-08-12 01:05:00,68.3
2021-08-12 01:06:00,68.2
2021-08-12 01:07:00,68.2
2021-08-12 01:08:00,68.2
2021-08-12 01:09:00,68.1
2021-08-12 01:10:00,68.1
2021-08-12 01:11:00,68.1
2021-08-12 01:12:00,68.0
2021-08-12 01:13:00,68.0
2021-08-12 01:14:00,68.0
2021-08-12 01:15:00,67.9
2021-08-12 01:16:00,67.9
2021-08-12 01:17:00,67.9
2021-08-12 01:18:00,67.8
2021-08-12 01:19:00,67.8
2021-08-12 01:20:00,67.8
2021-08-12 01:21:00,67.8
2021-08-12 01:22:00,67.8
2021-08-12 01:23:00,67.8
2021-08-12 01:24:00,67.7
2021-08-12 01:25:00,67.7
2021-08-12 01:26:00,67.7
2021-08-12 01:27:00,67.7
2021-08-12 01:28:00,67.7
2021-08-12 01:29:00,67.7
2021-08-12 01:30:00,67.6
2021-08-12 01:31:00,67.6
2021-08-12 01:32:00,67.6
2021-08-12 01:33:00,67.6
2021-08-12 01:34:00,67.5
2021-08-12 01:35:00,67.5
2021-08-12 01:36:00,67.5
2021-08-12 01:37:00,67.5
2021-08-12 01:38:00,67.4
2021-08-12 01:39:00,67.4
2021-08-12 01:40:00,67.4
2021-08-12 01:41:00,67.4
2021-08-12 01:42:00,67.3
2021-08-12 01:43:00,67.3
2021-08-12 01:44:00,67.3
2021-08-12 01:45:00,67.3
2021-08-12 01:46:00,67.2
2021-08-12 01:47:00,67.2
2021-08-12 01:48:00,67.2
2021-08-12 01:49:00,67.2
2021-08-12 01:50:00,67.2
2021-08-12 01:51:00,67.2
2021-08-12 01:52:00,67.1
2021-08-12 01:53:00,67.1
2021-08-12 01:54:00,67.1
2021-08-12 01:55:00,67.1
2021-08-12 01:56:00,67.1
2021-08-12 01:57:00,67.1
2021-08-12 01:58:00,67.1
2021-08-12 01:59:00,67.0
2021-08-12 02:00:00,67.0
2021-08-12 02:01:00,67.0
2021-08-12 02:02:00,67.0
2021-08-12 02:03:00,67.0
2021-08-12 02:04:00,66.9
2021-08-12 02:05:00,66.9
2021-08-12 02:06:00,66.9
2021-08-12 02:07:00,66.9
2021-08-12 02:08:00,66.8
2021-08-12 02:09:00,66.8
2021-08-12 02:10:00,66.8
2021-08-12 02:11:00,66.7
2021-08-12 02:12:00,66.7
2021-08-12 02:13:00,66.7
2021-08-12 02:14:00,66.6
2021-08-12 02:15:00,66.6
2021-08-12 02:16:00,66.6
2021-08-12 02:17:00,66.6
2021-08-12 02:18:00,66.5
2021-08-12 02:19:00,66.5
2021-08-12 02:20:00,66.5
2021-08-12 02:21:00,66.4
2021-08-12 02:22:00,66.4
2021-08-12 02:23:00,66.4
2021-08-12 02:24:00,66.3
2021-08-12 02:25:00,66.3
2021-08-12 02:26:00,66.3
2021-08-12 02:27:00,66.2
2021-08-12 02:28:00,66.2
2021-08-12 02:29:00,66.1
2021-08-12 02:30:00,66.1
2021-08-12 02:31:00,66.1
2021-08-12 02:32:00,66.0
2021-08-12 02:33:00,66.0
2021-08-12 02:34:00,66.0
2021-08-12 02:35:00,65.9
2021-08-12 02:36:00,65.9
2021-08-12 02:37:00,65.8
2021-08-12 02:38:00,65.8
2021-08-12 02:39:00,65.8
2021-08-12 02:40:00,65.7
2021-08-12 02:41:00,65.7
2021-08-12 02:42:00,65.7
2021-08-12 02:43:00,65.6
2021-08-12 02:44:00,65.6
2021-08-12 02:45:00,65.5
2021-08-12 02:46:00,65.5
2021-08-12 02:47:00,65.4
2021-08-12 02:48:00,65.4
2021-08-12 02:49:00,65.4
2021-08-12 02:50:00,65.4
2021-08-12 02:51:00,65.3
2021-08-12 02:52:00,65.3
2021-08-12 02:53:00,65.2
2021-08-12 02:54:00,65.2
2021-08-12 02:55:00,65.2
2021-08-12 02:56:00,65.1
2021-08-12 02:57:00,65.1
2021-08-12 02:58:00,65.0
2021-08-12 02:59:00,65.0
2021-08-12 03:00:00,64.9
2021-08-12 03:01:00,64.9
2021-08-12 03:02:00,64.9
2021-08-12 03:03:00,64.8
2021-08-12 03:04:00,64.8
2021-08-12 03:05:00,64.7
2021-08-12 03:06:00,64.7
2021-08-12 03:07:00,64.7
2021-08-12 03:08:00,64.6
2021-08-12 03:09:00,64.6
2021-08-12 03:10:00,64.6
2021-08-12 03:11:00,64.5
2021-08-12 03:12:00,64.5
2021-08-12 03:13:00,64.4
2021-08-12 03:14:00,64.4
2021-08-12 03:15:00,64.4
2021-08-12 03:16:00,64.3
2021-08-12 03:17:00,64.3
2021-08-12 03:18:00,64.2
2021-08-12 03:19:00,64.2
2021-08-12 03:20:00,64.2
2021-08-12 03:21:00,64.1
2021-08-12 03:22:00,64.1
2021-08-12 03:23:00,64.0
2021-08-12 03:24:00,64.0
2021-08-12 03:25:00,63.9
2021-08-12 03:26:00,63.9
2021-08-12 03:27:00,63.8
2021-08-12 03:28:00,63.8
2021-08-12 03:29:00,63.8
2021-08-12 03:30:00,63.7
2021-08-12 03:31:00,63.7
2021-08-12 03:32:00,63.7
2021-08-12 03:33:00,63.6
2021-08-12 03:34:00,63.6
2021-08-12 03:35:00,63.6
2021-08-12 03:36:00,63.6
2021-08-12 03:37:00,63.5
2021-08-12 03:38:00,63.5
2021-08-12 03:39:00,63.5
2021-08-12 03:40:00,63.4
2021-08-12 03:41:00,63.4
2021-08-12 03:42:00,63.4
2021-08-12 03:43:00,63.4
2021-08-12 03:44:00,63.3
2021-08-12 03:45:00,63.3
2021-08-12 03:46:00,63.3
2021-08-12 03:47:00,63.3
2021-08-12 03:48:00,63.2
2021-08-12 03:49:00,63.2
2021-08-12 03:50:00,63.2
2021-08-12 03:51:00,63.2
2021-08-12 03:52:00,63.2
2021-08-12 03:53:00,63.2
2021-08-12 03:54:00,63.1
2021-08-12 03:55:00,63.1
2021-08-12 03:56:00,63.1
2021-08-12 03:57:00,63.1
2021-08-12 03:58:00,63.1
2021-08-12 03:59:00,63.1
2021-08-12 04:00:00,63.1
2021-08-12 04:01:00,63.1
2021-08-12 04:02:00,63.1
2021-08-12 04:03:00,63.2
2021-08-12 04:04:00,63.2
2021-08-12 04:05:00,63.2
2021-08-12 04:06:00,63.2
2021-08-12 04:07:00,63.2
2021-08-12 04:08:00,63.1
2021-08-12 04:09:00,63.1
2021-08-12 04:10:00,63.1
2021-08-12 04:11:00,63.1
2021-08-12 04:12:00,63.1
2021-08-12 04:13:00,63.1
2021-08-12 04:14:00,63.1
2021-08-12 04:15:00,63.1
2021-08-12 04:16:00,63.1
2021-08-12 04:17:00,63.1
2021-08-12 04:18:00,63.1
2021-08-12 04:19:00,63.1
2021-08-12 04:20:00,63.1
2021-08-12 04:21:00,63.1
2021-08-12 04:22:00,63.1
2021-08-12 04:23:00,63.1
2021-08-12 04:24:00,63.0
2021-08-12 04:25:00,63.0
2021-08-12 04:26:00,63.0
2021-08-12 04:27:00,63.0
2021-08-12 04:28:00,63.0
2021-08-12 04:29:00,63.0
2021-08-12 04:30:00,62.9
2021-08-12 04:31:00,62.9
2021-08-12 04:32:00,62.9
2021-08-12 04:33:00,63.0
2021-08-12 04:34:00,63.0
2021-08-12 04:35:00,63.0
2021-08-12 04:36:00,63.0
2021-08-12 04:37:00,63.0
2021-08-12 04:38:00,63.0
2021-08-12 04:39:00,63.0
2021-08-12 04:40:00,63.0
2021-08-12 04:41:00,63.0
2021-08-12 04:42:00,63.0
2021-08-12 04:43:00,63.0
2021-08-12 04:44:00,63.0
2021-08-12 04:45:00,63.0
2021-08-12 04:46:00,63.0
2021-08-12 04:47:00,63.0
2021-08-12 04:48:00,63.1
2021-08-12 04:49:00,63.1
2021-08-12 04:50:00,63.1
2021-08-12 04:51:00,63.1
2021-08-12 04:52:00,63.1
2021-08-12 04:53:00,63.1
2021-08-12 04:54:00,63.1
2021-08-12 04:55:00,63.1
2021-08-12 04:56:00,63.1
2021-08-12 04:57:00,63.1
2021-08-12 04:58:00,63.1
2021-08-12 04:59:00,63.2
2021-08-12 05:00:00,63.1
2021-08-12 05:01:00,63.1
2021-08-12 05:02:00,63.1
2021-08-12 05:03:00,63.1
2021-08-12 05:04:00,63.1
2021-08-12 05:05:00,63.1
2021-08-12 05:06:00,63.1
2021-08-12 05:07:00,63.1
2021-08-12 05:08:00,63.1
2021-08-12 05:09:00,63.1
2021-08-12 05:10:00,63.1
2021-08-12 05:11:00,63.1
2021-08-12 05:12:00,63.1
2021-08-12 05:13:00,63.1
2021-08-12 05:14:00,63.0
2021-08-12 05:15:00,63.0
2021-08-12 05:16:00,63.0
2021-08-12 05:17:00,63.0
2021-08-12 05:18:00,63.0
2021-08-12 05:19:00,63.0
2021-08-12 05:20:00,63.0
2021-08-12 05:21:00,63.0
2021-08-12 05:22:00,63.0
2021-08-12 05:23:00,62.9
2021-08-12 05:24:00,62.9
2021-08-12 05:25:00,62.9
2021-08-12 05:26:00,62.9
2021-08-12 05:27:00,62.9
2021-08-12 05:28:00,62.9
2021-08-12 05:29:00,62.8
2021-08-12 05:30:00,62.8
2021-08-12 05:31:00,62.8
2021-08-12 05:32:00,62.8
2021-08-12 05:33:00,62.8
2021-08-12 05:34:00,62.8
2021-08-12 05:35:00,62.8
2021-08-12 05:36:00,62.8
2021-08-12 05:37:00,62.8
2021-08-12 05:38:00,62.8
2021-08-12 05:39:00,62.8
2021-08-12 05:40:00,62.8
2021-08-12 05:41:00,62.8
2021-08-12 05:42:00,62.8
2021-08-12 05:43:00,62.8
2021-08-12 05:44:00,62.7
2021-08-12 05:45:00,62.7
2021-08-12 05:46:00,62.7
2021-08-12 05:47:00,62.7
2021-08-12 05:48:00,62.7
2021-08-12 05:49:00,62.6
2021-08-12 05:50:00,62.6
2021-08-12 05:51:00,62.6
2021-08-12 05:52:00,62.6
2021-08-12 05:53:00,62.6
2021-08-12 05:54:00,62.5
2021-08-12 05:55:00,62.5
2021-08-12 05:56:00,62.5
2021-08-12 05:57:00,62.5
2021-08-12 05:58:00,62.5
2021-08-12 05:59:00,62.4
2021-08-12 06:00:00,62.4
2021-08-12 06:01:00,62.4
2021-08-12 06:02:00,62.4
2021-08-12 06:03:00,62.4
2021-08-12 06:04:00,62.4
2021-08-12 06:05:00,62.5
2021-08-12 06:06:00,62.5
2021-08-12 06:07:00,62.5
2021-08-12 06:08:00,62.5
2021-08-12 06:09:00,62.5
2021-08-12 06:10:00,62.5
2021-08-12 06:11:00,62.5
2021-08-12 06:12:00,62.5
2021-08-12 06:13:00,62.5
2021-08-12 06:14:00,62.5
2021-08-12 06:15:00,62.5
2021-08-12 06:16:00,62.5
2021-08-12 06:17:00,62.5
2021-08-12 06:18:00,62.5
2021-08-12 06:19:00,62.5
2021-08-12 06:20:00,62.5
2021-08-12 06:21:00,62.5
2021-08-12 06:22:00,62.6
2021-08-12 06:23:00,62.6
2021-08-12 06:24:00,62.7
2021-08-12 06:25:00,62.9
2021-08-12 06:26:00,63.2
2021-08-12 06:27:00,63.5
2021-08-12 06:28:00,63.7
2021-08-12 06:29:00,63.9
2021-08-12 06:30:00,64.1
2021-08-12 06:31:00,64.2
2021-08-12 06:32:00,64.4
2021-08-12 06:33:00,64.5
2021-08-12 06:34:00,64.5
2021-08-12 06:35:00,64.6
2021-08-12 06:36:00,64.6
2021-08-12 06:37:00,64.7
2021-08-12 06:38:00,64.8
2021-08-12 06:39:00,64.8
2021-08-12 06:40:00,64.8
2021-08-12 06:41:00,64.8
2021-08-12 06:42:00,64.8
2021-08-12 06:43:00,64.9
2021-08-12 06:44:00,64.9
2021-08-12 06:45:00,64.9
2021-08-12 06:46:00,64.9
2021-08-12 06:47:00,64.8
2021-08-12 06:48:00,64.8
2021-08-12 06:49:00,64.8
2021-08-12 06:50:00,64.8
2021-08-12 06:51:00,64.9
2021-08-12 06:52:00,64.9
2021-08-12 06:53:00,64.9
2021-08-12 06:54:00,64.9
2021-08-12 06:55:00,65.0
2021-08-12 06:56:00,65.1
2021-08-12 06:57:00,65.2
2021-08-12 06:58:00,65.3
2021-08-12 06:59:00,65.3
2021-08-12 07:00:00,65.4
2021-08-12 07:01:00,65.5
2021-08-12 07:02:00,65.5
2021-08-12 07:03:00,65.6
2021-08-12 07:04:00,65.6
2021-08-12 07:05:00,65.7
2021-08-12 07:06:00,65.7
2021-08-12 07:07:00,65.8
2021-08-12 07:08:00,65.8
2021-08-12 07:09:00,65.9
2021-08-12 07:10:00,66.0
2021-08-12 07:11:00,66.0
2021-08-12 07:12:00,66.1
2021-08-12 07:13:00,66.2
2021-08-12 07:14:00,66.2
2021-08-12 07:15:00,66.3
2021-08-12 07:16:00,66.3
2021-08-12 07:17:00,66.3
2021-08-12 07:18:00,66.3
2021-08-12 07:19:00,66.4
2021-08-12 07:20:00,66.4
2021-08-12 07:21:00,66.5
2021-08-12 07:22:00,66.5
2021-08-12 07:23:00,66.6
2021-08-12 07:24:00,66.7
2021-08-12 07:25:00,66.7
2021-08-12 07:26:00,66.8
2021-08-12 07:27:00,66.8
2021-08-12 07:28:00,66.8
2021-08-12 07:29:00,66.7
2021-08-12 07:30:00,66.7
2021-08-12 07:31:00,66.7
2021-08-12 07:32:00,66.6
2021-08-12 07:33:00,66.6
2021-08-12 07:34:00,66.6
2021-08-12 07:35:00,66.6
2021-08-12 07:36:00,66.5
2021-08-12 07:37:00,66.5
2021-08-12 07:38:00,66.5
2021-08-12 07:39:00,66.5
2021-08-12 07:40:00,66.6
2021-08-12 07:41:00,66.6
2021-08-12 07:42:00,66.6
2021-08-12 07:43:00,66.6
2021-08-12 07:44:00,66.6
2021-08-12 07:45:00,66.7
2021-08-12 07:46:00,66.8
2021-08-12 07:47:00,66.8
2021-08-12 07:48:00,66.8
2021-08-12 07:49:00,66.9
2021-08-12 07:50:00,67.0
2021-08-12 07:51:00,67.1
2021-08-12 07:52:00,67.2
2021-08-12 07:53:00,67.2
2021-08-12 07:54:00,67.2
2021-08-12 07:55:00,67.2
2021-08-12 07:56:00,67.2
2021-08-12 07:57:00,67.2
2021-08-12 07:58:00,67.3
2021-08-12 07:59:00,67.3
2021-08-12 08:00:00,67.3
2021-08-12 08:01:00,67.4
2021-08-12 08:02:00,67.4
2021-08-12 08:03:00,67.4
2021-08-12 08:04:00,67.5
2021-08-12 08:05:00,67.5
2021-08-12 08:06:00,67.6
2021-08-12 08:07:00,67.6
2021-08-12 08:08:00,67.7
2021-08-12 08:09:00,67.8
2021-08-12 08:10:00,67.8
2021-08-12 08:11:00,67.9
2021-08-12 08:12:00,68.0
2021-08-12 08:13:00,68.0
2021-08-12 08:14:00,68.1
2021-08-12 08:15:00,68.2
2021-08-12 08:16:00,68.3
2021-08-12 08:17:00,68.4
2021-08-12 08:18:00,68.5
2021-08-12 08:19:00,68.6
2021-08-12 08:20:00,68.8
2021-08-12 08:21:00,68.9
2021-08-12 08:22:00,69.0
2021-08-12 08:23:00,69.1
2021-08-12 08:24:00,69.2
2021-08-12 08:25:00,69.3
2021-08-12 08:26:00,69.4
2021-08-12 08:27:00,69.5
2021-08-12 08:28:00,69.6
2021-08-12 08:29:00,69.7
2021-08-12 08:30:00,69.8
2021-08-12 08:31:00,69.9
2021-08-12 08:32:00,70.0
2021-08-12 08:33:00,70.1
2021-08-12 08:34:00,70.3
2021-08-12 08:35:00,70.4
2021-08-12 08:36:00,70.5
2021-08-12 08:37:00,70.7
2021-08-12 08:38:00,70.8
2021-08-12 08:39:00,70.9
2021-08-12 08:40:00,71.1
2021-08-12 08:41:00,71.2
2021-08-12 08:42:00,71.3
2021-08-12 08:43:00,71.4
2021-08-12 08:44:00,71.5
2021-08-12 08:45:00,71.6
2021-08-12 08:46:00,71.7
2021-08-12 08:47:00,71.7
2021-08-12 08:48:00,71.8
2021-08-12 08:49:00,71.8
2021-08-12 08:50:00,71.9
2021-08-12 08:51:00,71.9
2021-08-12 08:52:00,71.9
2021-08-12 08:53:00,71.9
2021-08-12 08:54:00,71.9
2021-08-12 08:55:00,71.9
2021-08-12 08:56:00,71.9
2021-08-12 08:57:00,71.9
2021-08-12 08:58:00,71.8
2021-08-12 08:59:00,71.7
2021-08-12 09:00:00,71.5
2021-08-12 09:01:00,71.3
2021-08-12 09:02:00,71.2
2021-08-12 09:03:00,71.2
2021-08-12 09:04:00,71.1
2021-08-12 09:05:00,71.1
2021-08-12 09:06:00,71.1
2021-08-12 09:07:00,71.0
2021-08-12 09:08:00,71.0
2021-08-12 09:09:00,71.0
2021-08-12 09:10:00,71.0
2021-08-12 09:11:00,71.0
2021-08-12 09:12:00,71.1
2021-08-12 09:13:00,71.0
2021-08-12 09:14:00,71.1
2021-08-12 09:15:00,71.1
2021-08-12 09:16:00,71.1
2021-08-12 09:17:00,71.1
2021-08-12 09:18:00,71.1
2021-08-12 09:19:00,71.2
2021-08-12 09:20:00,71.2
2021-08-12 09:21:00,71.3
2021-08-12 09:22:00,71.3
2021-08-12 09:23:00,71.4
2021-08-12 09:24:00,71.4
2021-08-12 09:25:00,71.5
2021-08-12 09:26:00,71.5
2021-08-12 09:27:00,71.6
2021-08-12 09:28:00,71.6
2021-08-12 09:29:00,71.6
2021-08-12 09:30:00,71.6
2021-08-12 09:31:00,71.7
2021-08-12 09:32:00,71.7
2021-08-12 09:33:00,71.8
2021-08-12 09:34:00,71.9
2021-08-12 09:35:00,72.0
2021-08-12 09:36:00,72.1
2021-08-12 09:37:00,72.2
2021-08-12 09:38:00,72.2
2021-08-12 09:39:00,72.4
2021-08-12 09:40:00,72.4
2021-08-12 09:41:00,72.4
2021-08-12 09:42:00,72.5
2021-08-12 09:43:00,72.6
2021-08-12 09:44:00,72.7
2021-08-12 09:45:00,72.8
2021-08-12 09:46:00,72.8
2021-08-12 09:47:00,72.9
2021-08-12 09:48:00,73.0
2021-08-12 09:49:00,73.1
2021-08-12 09:50:00,73.2
2021-08-12 09:51:00,73.3
2021-08-12 09:52:00,73.3
2021-08-12 09:53:00,73.5
2021-08-12 09:54:00,73.5
2021-08-12 09:55:00,73.6
2021-08-12 09:56:00,73.7
2021-08-12 09:57:00,73.7
2021-08-12 09:58:00,73.7
2021-08-12 09:59:00,73.8
2021-08-12 10:00:00,74.0
2021-08-12 10:01:00,74.0
2021-08-12 10:02:00,74.1
2021-08-12 10:03:00,74.3
2021-08-12 10:04:00,74.4
2021-08-12 10:05:00,74.5
2021-08-12 10:06:00,74.4
2021-08-12 10:07:00,74.4
2021-08-12 10:08:00,74.6
2021-08-12 10:09:00,74.7
2021-08-12 10:10:00,74.8
